Data ID,ISIN,Coupon,Maturity,DZBK,BACR,GS,BAC,NRUC,PSEC,C,Amount Issued,Currency,USD,EUR,GBP,OTHER,S&P,Moody,Numerical S&P,Numerical Moody,Numerical Average,Match
EJ557775 Corp,US172967GL98,3.375,3/1/2023,0,0,0,0,0,0,1,1500000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EK248504 Corp,US172967HS33,5.3,5/6/2044,0,0,0,0,0,0,1,1000000000,USD,1,0,0,0,BBB,Baa2,60,60,60,Yes
EK589492 Corp,CA172967JB81,3.39,11/18/2021,0,0,0,0,0,0,1,619318000,CAD,0,0,0,1,BBB+,A3,65,70,67.5,Yes
EG465527 Corp,US172967EC18,5.875,5/29/2037,0,0,0,0,0,0,1,1000000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EC972391 Corp,XS0168658853,5.15,5/21/2026,0,0,0,0,0,0,1,984270000,GBP,0,0,1,0,BBB+,A3,65,70,67.5,Yes
EJ825362 Corp,US172967HA25,6.675,9/13/2043,0,0,0,0,0,0,1,1000000000,USD,1,0,0,0,BBB,Baa2,60,60,60,Yes
DD006150 Corp,US172967AQ40,7,12/1/2025,0,0,0,0,0,0,1,100000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
AL606566 Corp,US1730T32N25,3.55,12/15/2031,0,0,0,0,0,0,1,974000,USD,1,0,0,0,,A3,,70,70,Yes
QZ388196 Corp,US1730T3BX03,3.15,9/15/2036,0,0,0,0,0,0,1,5600000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EF643945 Corp,US172967DR95,6.125,8/25/2036,0,0,0,0,0,0,1,2000000000,USD,1,0,0,0,BBB,Baa2,60,60,60,Yes
EH428530 Corp,XS0372391945,6.8,6/25/2038,0,0,0,0,0,0,1,1574320000,GBP,0,0,1,0,BBB+,A3,65,70,67.5,Yes
LW943413 Corp,US1730T3BM48,3.4,7/15/2036,0,0,0,0,0,0,1,10000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
QZ614061 Corp,US1730T3C359,3.3,9/15/2036,0,0,0,0,0,0,1,5200000,USD,1,0,0,0,,A3,,70,70,Yes
EC281464 Corp,XS0116066449,6.5,8/16/2030,0,0,0,0,0,0,1,599300000,GBP,0,0,1,0,BBB+,A3,65,70,67.5,Yes
EI993209 Corp,US172967FX46,5.875,1/30/2042,0,0,0,0,0,0,1,1000000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
AP218488 Corp,XS1273451127,0.62,9/21/2027,0,0,0,0,0,0,1,88945800,JPY,0,0,0,1,,,,,,Yes
DD102109 Corp,US172967AM36,6.875,6/1/2025,0,0,0,0,0,0,1,150000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
JK919656 Corp,XS1403447292,3.75,5/4/2021,0,0,0,0,0,0,1,111863250,AUD,0,0,0,1,BBB+,A3,65,70,67.5,Yes
QZ934241 Corp,XS1457608286,1.5,10/26/2028,0,0,0,0,0,0,1,1091160000,EUR,0,1,0,0,BBB+,A3,65,70,67.5,Yes
QZ186750 Corp,US1730T3BU63,3.4,8/15/2036,0,0,0,0,0,0,1,4680000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EK474239 Corp,XS1107727007,2.125,9/10/2026,0,0,0,0,0,0,1,1290190000,EUR,0,1,0,0,BBB+,A3,65,70,67.5,Yes
QJ221473 Corp,US172967KB60,2.65,10/26/2020,0,0,0,0,0,0,1,2700000000,USD,1,0,0,0,NR,WR,,,,Yes
AN506087 Corp,CH0365501474,0.5,11/22/2024,0,0,0,0,0,0,1,282656000,CHF,0,0,0,1,BBB+,A3,65,70,67.5,Yes
EK278403 Corp,XS1068874970,2.375,5/22/2024,0,0,0,0,0,0,1,1365020000,EUR,0,1,0,0,BBB+,A3,65,70,67.5,Yes
QZ027014 Corp,US1730T3BQ51,3.35,8/15/2036,0,0,0,0,0,0,1,8100000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
DD116288 Corp,US172967AS06,6.875,2/15/2098,0,0,0,0,0,0,1,250000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
QZ926111 Corp,US1730T32E26,3.1,10/15/2031,0,0,0,0,0,0,1,4142000,USD,1,0,0,0,,A3,,70,70,Yes
EF655174 Corp,CH0026791225,3.125,9/27/2021,0,0,0,0,0,0,1,241089600,CHF,0,0,0,1,BBB+,A3,65,70,67.5,Yes
AP365213 Corp,XS1273452794,2.67,10/6/2025,0,0,0,0,0,0,1,38431500,HKD,0,0,0,1,,,,,,Yes
EH954198 Corp,XS0449155455,7.375,9/1/2039,0,0,0,0,0,0,1,808325000,GBP,0,0,1,0,BBB+,A3,65,70,67.5,Yes
EF298242 Corp,XS0245936496,4.5,3/3/2031,0,0,0,0,0,0,1,876450000,GBP,0,0,1,0,BBB,Baa2,60,60,60,Yes
EK726109 Corp,XS1176671110,1.99,1/28/2028,0,0,0,0,0,0,1,170313000,EUR,0,1,0,0,BBB+,,65,,65,Yes
AQ252828 Corp,XS1273459021,2.6,12/7/2022,0,0,0,0,0,0,1,32009000,HKD,0,0,0,1,,A3,,70,70,Yes
QZ321647 Corp,US1730T3BW20,2.5,9/15/2025,0,0,0,0,0,0,1,1400000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EG572181 Corp,XS0306605956,2.8,6/25/2027,0,0,0,0,0,0,1,405088000,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
LW075231 Corp,US1730T3BD49,3.25,5/15/2031,0,0,0,0,0,0,1,6100000,USD,1,0,0,0,,A3,,70,70,Yes
EJ914322 Corp,US172967HE47,4.95,11/7/2043,0,0,0,0,0,0,1,500000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
AL531142 Corp,US17298CFA18,3.75,12/27/2027,0,0,0,0,0,0,1,1000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EF145527 Corp,XS0233761138,2.4,10/31/2025,0,0,0,0,0,0,1,644108250,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
JK918752 Corp,US1730T3BA00,3,5/15/2026,0,0,0,0,0,0,1,10700000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
AL011199 Corp,US1730T32G73,3.3,11/15/2036,0,0,0,0,0,0,1,4772000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EF300335 Corp,CA172967DJ71,5.365,3/6/2036,0,0,0,0,0,0,1,350569600,CAD,0,0,0,1,BBB,Baa2,60,60,60,Yes
EJ503911 Corp,XS0873253008,6.95,1/16/2023,0,0,0,0,0,0,1,31809960,ZAR,0,0,0,1,BBB+,A3,65,70,67.5,Yes
UV888227 Corp,XS1287777848,2.02,3/26/2021,0,0,0,0,0,0,1,21200000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EF082296 Corp,JP584119E596,2.36,9/16/2025,0,0,0,0,0,0,1,179436600,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
EI342886 Corp,US172967FF30,5.375,8/9/2020,0,0,0,0,0,0,1,2250000000,USD,1,0,0,0,NR,WR,,,,Yes
EC988990 Corp,JP584119E364,1.46,6/2/2023,0,0,0,0,0,0,1,84277900,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
BK343472 Corp,XS1273517919,3.35,3/15/2027,0,0,0,0,0,0,1,14454500,AUD,0,0,0,1,,,,,,Yes
EK424768 Corp,XS1094186258,3.5,8/19/2024,0,0,0,0,0,0,1,162191000,NOK,0,0,0,1,,A3,,70,70,Yes
EK112497 Corp,XS1036361241,3.75,3/11/2024,0,0,0,0,0,0,1,1132071.6,CNY,0,0,0,1,,A3,,70,70,Yes
EC775139 Corp,JP584119E2C6,2.24,12/9/2022,0,0,0,0,0,0,1,81034000,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
EG572197 Corp,XS0306606921,3,6/26/2037,0,0,0,0,0,0,1,445596800,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
EK492827 Corp,US1730T3AT00,4,9/29/2034,0,0,0,0,0,0,1,5000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
JV956668 Corp,XS1362392950,0.457,2/18/2021,0,0,0,0,0,0,1,718261130,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
QZ026677 Corp,US1730T3BR35,3,8/15/2030,0,0,0,0,0,0,1,1000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
AP157118 Corp,XS1273511474,0.29,9/27/2021,0,0,0,0,0,0,1,58761000,EUR,0,1,0,0,,A3,,70,70,Yes
LW943373 Corp,US1730T3BN21,2.85,7/15/2026,0,0,0,0,0,0,1,2400000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EJ379529 Corp,XS0833145674,6.1,10/2/2022,0,0,0,0,0,0,1,16583200,NZD,0,0,0,1,,A3,,70,70,Yes
EJ438862 Corp,XS0854749362,5.8,11/23/2022,0,0,0,0,0,0,1,16497700,NZD,0,0,0,1,,,,,,Yes
AN447381 Corp,XS1273510740,2.01,5/17/2034,0,0,0,0,0,0,1,22276200,EUR,0,1,0,0,,A3,,70,70,Yes
LW544865 Corp,US1730T3BK81,3.05,7/22/2027,0,0,0,0,0,0,1,2500000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
AL482914 Corp,US1730T32M42,3.65,12/15/2036,0,0,0,0,0,0,1,1216000,USD,1,0,0,0,,A3,,70,70,Yes
EF335970 Corp,XS0245881064,4.25,3/6/2026,0,0,0,0,0,0,1,75219500,NOK,0,0,0,1,,A3,,70,70,Yes
EH301985 Corp,XS0357806453,6.311,12/15/2027,0,0,0,0,0,0,1,32000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
UV887597 Corp,XS1287775479,3.05,3/26/2021,0,0,0,0,0,0,1,32123803.5,AUD,0,0,0,1,BBB+,A3,65,70,67.5,Yes
QZ186744 Corp,US1730T3BT90,2.5,8/15/2024,0,0,0,0,0,0,1,1001000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
QZ549248 Corp,US1730T32A04,3.125,9/15/2031,0,0,0,0,0,0,1,2786000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EJ433497 Corp,XS0853236015,5.7,11/19/2022,0,0,0,0,0,0,1,20801000,AUD,0,0,0,1,,A3,,70,70,Yes
EF082300 Corp,JP584119F593,2.65,9/14/2035,0,0,0,0,0,0,1,89718300,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
EJ914730 Corp,XS0990657537,3.12,11/13/2028,0,0,0,0,0,0,1,13454400,EUR,0,1,0,0,,A3,,70,70,Yes
EJ999798 Corp,XS0998146673,3.72,12/10/2023,0,0,0,0,0,0,1,4134672.8,CNY,0,0,0,1,,NR,,,,Yes
LW009646 Corp,US1730T3BC65,3,5/15/2026,0,0,0,0,0,0,1,3402000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EJ926334 Corp,XS0986437027,3.75,11/8/2023,0,0,0,0,0,0,1,4031527.35,CNY,0,0,0,1,,A3,,70,70,Yes
EK647533 Corp,XS1150610977,3.945,12/9/2029,0,0,0,0,0,0,1,100000000,USD,1,0,0,0,,A3,,70,70,Yes
EF143473 Corp,US172967DD00,2.4,10/31/2025,0,0,0,0,0,0,1,644108250,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
EF481538 Corp,XS0255214040,4.585,6/6/2022,0,0,0,0,0,0,1,12829000,EUR,0,1,0,0,,A3,,70,70,Yes
EK143534 Corp,XS1050533394,12,4/2/2024,0,0,0,0,0,0,1,9865359,TRY,0,0,0,1,,A3,,70,70,Yes
EF082292 Corp,JP584119D598,2.04,9/16/2020,0,0,0,0,0,0,1,403732350,JPY,0,0,0,1,NR,WR,,,,Yes
EH592043 Corp,XS0381986453,6.969,6/28/2027,0,0,0,0,0,0,1,69435000,EUR,0,1,0,0,,A3,,70,70,Yes
AL085424 Corp,US1730T32J13,2.85,11/15/2026,0,0,0,0,0,0,1,1000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EJ392352 Corp,XS0841805566,5.6,10/18/2022,0,0,0,0,0,0,1,10386000,AUD,0,0,0,1,,A3,,70,70,Yes
LW471192 Corp,US1730T3BJ19,3.3,6/27/2031,0,0,0,0,0,0,1,2000000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
AO584163 Corp,XS1273512795,4.5,8/8/2027,0,0,0,0,0,0,1,10441340,CNY,0,0,0,1,,A3,,70,70,Yes
JK305023 Corp,US172967KJ96,4.6,3/9/2026,0,0,0,0,0,0,1,1500000000,USD,1,0,0,0,BBB,Baa2,60,60,60,Yes
EG572213 Corp,XS0306606418,3.1,6/26/2047,0,0,0,0,0,0,1,324070400,JPY,0,0,0,1,BBB+,A3,65,70,67.5,Yes
AN077116 Corp,XS1273516358,5.3,4/6/2027,0,0,0,0,0,0,1,10151540,CNY,0,0,0,1,,A3,,70,70,Yes
LW449261 Corp,US1730T3BG79,3,6/15/2027,0,0,0,0,0,0,1,2042000,USD,1,0,0,0,,A3,,70,70,Yes
EF473239 Corp,XS0254195703,4.82,5/19/2021,0,0,0,0,0,0,1,19659720,NOK,0,0,0,1,,A3,,70,70,Yes
AP954222 Corp,XS1273514064,5.18,11/15/2037,0,0,0,0,0,0,1,29557555,NZD,0,0,0,1,,A3,,70,70,Yes
EJ577508 Corp,XS0543649973,0.1,10/6/2025,0,0,0,0,0,0,1,5569840,EUR,0,1,0,0,,,,,,Yes
EK006565 Corp,XS1010981097,3.82,1/15/2024,0,0,0,0,0,0,1,2978208,CNY,0,0,0,1,,A3,,70,70,Yes
EK006547 Corp,XS1011482111,3.88,1/14/2024,0,0,0,0,0,0,1,2979684,CNY,0,0,0,1,,A3,,70,70,Yes
QZ506838 Corp,XS1273513769,1.36,9/15/2036,0,0,0,0,0,0,1,56210500,EUR,0,1,0,0,,A3,,70,70,Yes
EJ547034 Corp,XS0886375855,5.28,2/7/2023,0,0,0,0,0,0,1,6970857,AUD,0,0,0,1,,A3,,70,70,Yes
EI523569 Corp,XS0569900383,4.5,12/22/2021,0,0,0,0,0,0,1,9815400,EUR,0,1,0,0,,NR,,,,Yes
EK143372 Corp,XS0989337356,5.4,11/8/2023,0,0,0,0,0,0,1,1746586.5,AUD,0,0,0,1,,,,,,Yes
EG518956 Corp,XS0304389652,5.043,6/12/2037,0,0,0,0,0,0,1,97246950,EUR,0,1,0,0,BBB+,A3,65,70,67.5,Yes
AN751483 Corp,XS1273512100,5,6/5/2027,0,0,0,0,0,0,1,10304700,CNY,0,0,0,1,,A3,,70,70,Yes
QZ099318 Corp,XS1273524709,1.51,8/15/2036,0,0,0,0,0,0,1,33544800,EUR,0,1,0,0,,A3,,70,70,Yes
EJ887428 Corp,XS0972980766,5.33,10/9/2023,0,0,0,0,0,0,1,1960077.6,AUD,0,0,0,1,,A3,,70,70,Yes
QZ230825 Corp,XS1273529849,1.46,8/18/2036,0,0,0,0,0,0,1,11329500,EUR,0,1,0,0,,A3,,70,70,Yes
QZ556912 Corp,US1730T3BZ50,3.3,9/16/2036,0,0,0,0,0,0,1,3100000,USD,1,0,0,0,BBB+,A3,65,70,67.5,Yes
EJ347875 Corp,XS0826321407,6.48,9/17/2022,0,0,0,0,0,0,1,16555900,NZD,0,0,0,1,,A3,,70,70,Yes
JV868916 Corp,XS1273527637,2.2,2/10/2031,0,0,0,0,0,0,1,5614600,EUR,0,1,0,0,,NR,,,,Yes
EC755678 Corp,#N/A Field Not Applicable,2.24,12/9/2022,0,0,0,0,0,0,1,81034000,JPY,0,0,0,1,BBB+,Baa1,65,65,65,Yes
EC988967 Corp,#N/A Field Not Applicable,1.46,6/2/2023,0,0,0,0,0,0,1,84277900,JPY,0,0,0,1,BBB+,Baa1,65,65,65,Yes
BK343576 Corp,XS1092243671,1.03,8/7/2029,0,0,0,0,0,0,1,1958700,JPY,0,0,0,1,,,,,,Yes
EJ392367 Corp,XS0841805053,5.72,10/18/2022,0,0,0,0,0,0,1,16430900,NZD,0,0,0,1,,A3,,70,70,Yes
EK969554 Corp,XS0997311765,5.5,12/11/2023,0,0,0,0,0,0,1,3516250,AUD,0,0,0,1,,,,,,Yes
